Emp ID,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,dept,salary,status
1808,0.11,0.94,7,280,5,0,0,support,low,left
1809,0.36,0.48,2,136,3,0,0,support,low,left
1810,0.72,0.95,5,271,5,0,0,support,low,left
1811,0.43,0.48,2,157,3,0,0,support,low,left
1812,0.45,0.5,2,150,3,0,0,support,low,left
1813,0.4,0.53,2,127,3,0,0,support,low,left
1814,0.1,0.81,6,271,4,0,0,technical,low,left
1815,0.83,0.93,5,257,5,0,0,technical,low,left
1816,0.11,0.8,7,305,4,0,0,technical,medium,left
1817,0.43,0.5,2,152,3,0,0,management,medium,left
1818,0.38,0.5,2,144,3,0,0,IT,medium,left
1819,0.83,1.0,5,269,5,0,0,IT,medium,left
1820,0.11,0.82,7,285,4,0,0,IT,medium,left
1821,0.43,0.52,2,136,3,0,0,IT,medium,left
1822,0.11,0.88,6,294,4,0,0,IT,medium,left
1823,0.43,0.46,2,157,3,0,0,product_mng,medium,left
1824,0.1,0.89,6,280,4,0,0,product_mng,medium,left
1825,0.44,0.51,2,152,3,0,0,product_mng,medium,left
1826,0.82,0.91,5,276,6,0,0,product_mng,medium,left
1827,0.1,0.86,6,247,4,0,0,IT,medium,left
1828,0.1,0.95,5,286,4,0,0,RandD,high,left
1829,0.3,0.89,5,257,5,0,0,RandD,low,left
1830,0.1,0.93,6,258,4,0,0,RandD,medium,left
1831,0.39,0.5,2,151,3,0,0,RandD,medium,left
1832,0.14,0.47,4,175,2,0,0,RandD,medium,left
1833,0.82,0.92,4,252,5,0,0,marketing,medium,left
1834,0.1,0.85,6,266,4,0,0,sales,low,left
1835,0.09,0.9,6,295,4,0,0,accounting,low,left
1836,0.54,0.83,6,165,6,0,0,support,low,left
1837,0.61,0.58,2,264,4,0,0,technical,low,left
1838,0.1,0.79,6,275,4,0,0,management,low,left
1839,0.1,0.9,6,299,4,0,0,marketing,low,left
1840,0.36,0.49,2,147,3,0,0,marketing,low,left
1841,0.1,0.97,7,306,4,0,0,marketing,low,left
1842,0.84,1.0,5,242,5,0,0,sales,low,left
1843,0.38,0.51,2,159,3,0,0,sales,low,left
1844,0.41,0.49,2,147,3,0,0,sales,low,left
1845,0.37,0.51,2,154,3,1,0,sales,low,left
1846,0.43,0.56,2,129,3,0,0,sales,low,left
1847,0.46,0.53,2,161,3,0,0,sales,low,left
1848,0.09,0.84,6,269,4,0,0,sales,low,left
1849,0.78,0.86,5,274,5,0,0,sales,low,left
1850,0.45,0.53,2,159,3,0,0,sales,low,left
1851,0.42,0.47,2,135,3,0,0,sales,low,left
1852,0.46,0.53,2,147,3,0,0,sales,low,left
1853,0.39,0.49,2,142,3,0,0,sales,low,left
1854,0.36,0.51,2,130,3,0,0,sales,low,left
1855,0.43,0.53,2,147,3,0,0,sales,medium,left
1856,0.85,0.87,5,246,5,1,0,sales,medium,left
1857,0.11,0.92,6,281,4,0,0,sales,medium,left
1858,0.11,0.9,6,253,4,0,0,sales,medium,left
1859,0.38,0.47,2,128,3,0,0,sales,medium,left
1860,0.43,0.57,2,129,3,0,0,sales,medium,left
1861,0.75,1.0,5,223,6,0,0,accounting,medium,left
1862,0.11,0.92,6,269,4,0,0,accounting,medium,left
1863,0.1,0.9,7,269,4,0,0,accounting,medium,left
1864,0.1,0.81,7,244,5,0,0,hr,medium,left
1865,0.37,0.5,2,154,3,0,0,hr,medium,left
1866,0.11,0.93,5,140,5,0,0,hr,medium,left
1867,0.45,0.46,2,159,3,0,0,hr,high,left
1868,0.44,0.48,2,158,3,0,0,technical,low,left
1869,0.44,0.56,2,133,3,0,0,technical,medium,left
1870,0.11,0.77,6,247,4,0,0,technical,medium,left
1871,0.79,0.93,5,268,5,0,0,technical,medium,left
1872,0.8,0.9,5,267,5,0,0,technical,medium,left
1873,0.1,0.87,7,251,5,0,0,technical,low,left
1874,0.09,0.93,6,279,4,0,0,technical,low,left
1875,0.7,0.84,6,161,4,0,0,technical,low,left
1876,0.72,0.84,4,256,5,0,0,technical,low,left
1877,0.11,0.8,6,304,4,0,0,technical,low,left
1878,0.39,0.51,2,137,3,0,0,technical,low,left
1879,0.4,0.49,2,144,3,0,0,support,low,left
1880,0.43,0.54,2,142,3,0,0,support,low,left
1881,0.76,0.87,5,262,5,0,0,support,low,left
1882,0.4,0.48,2,142,3,0,0,support,low,left
1883,0.09,0.89,6,282,4,0,0,support,low,left
1884,0.37,0.54,2,157,3,0,0,support,low,left
1885,0.87,0.91,5,228,5,0,0,support,low,left
1886,0.1,0.86,6,283,4,0,0,support,low,left
1887,0.11,0.86,6,286,4,0,0,support,low,left
1888,0.43,0.5,2,148,3,0,0,support,low,left
1889,0.1,0.81,6,245,4,0,0,support,low,left
1890,0.11,0.95,6,279,4,0,0,technical,low,left
1891,0.85,0.87,5,245,5,0,0,technical,low,left
1892,0.37,0.49,2,138,3,0,0,technical,low,left
1893,0.44,0.52,2,141,3,0,0,management,low,left
1894,0.1,0.83,7,302,5,0,0,IT,medium,left
1895,0.11,0.89,6,268,4,0,0,IT,medium,left
1896,0.87,0.88,5,240,5,0,0,IT,medium,left
1897,0.39,0.49,2,127,3,0,0,IT,medium,left
1898,0.1,0.94,7,264,4,0,0,IT,medium,left
1899,0.44,0.53,2,155,3,0,0,product_mng,medium,left
1900,0.4,0.49,2,143,3,0,0,product_mng,medium,left
1901,0.76,0.98,5,217,6,0,0,product_mng,medium,left
1902,0.46,0.55,2,147,3,0,0,product_mng,medium,left
1903,0.9,0.92,4,271,5,0,0,IT,medium,left
1904,0.85,0.87,4,273,5,0,0,RandD,medium,left
1905,0.1,0.78,5,285,4,1,0,RandD,medium,left
1906,0.43,0.49,2,131,3,0,0,RandD,high,left
1907,0.2,0.5,5,135,6,0,0,RandD,low,left
1908,0.81,0.92,5,239,5,0,0,RandD,medium,left
1909,0.83,0.85,5,237,5,0,0,marketing,medium,left
1910,0.14,0.75,4,277,5,1,0,sales,medium,left
1911,0.1,0.84,5,303,5,0,0,accounting,medium,left
1912,0.91,0.98,4,242,6,0,0,support,low,left
1913,0.37,0.57,2,158,3,0,0,technical,low,left
1914,0.42,0.57,2,147,3,1,0,management,low,left
1915,0.39,0.68,2,282,5,0,0,marketing,low,left
1916,0.39,0.54,2,154,3,0,0,marketing,low,left
1917,0.44,0.52,2,149,3,0,0,marketing,low,left
1918,0.37,0.45,2,149,3,0,0,sales,low,left
1919,0.39,0.53,2,146,3,0,0,sales,low,left
1920,0.72,0.94,4,258,5,0,0,sales,low,left
1921,0.37,0.49,2,148,3,0,0,sales,low,left
1922,0.82,0.94,5,236,5,0,0,sales,low,left
1923,0.42,0.52,2,134,3,0,0,sales,low,left
1924,0.59,1.0,2,155,5,0,0,sales,low,left
1925,0.82,0.86,5,257,5,0,0,sales,low,left
1926,0.73,0.97,6,189,2,0,0,sales,low,left
1927,0.78,0.66,3,164,3,0,0,sales,low,left
1928,0.09,0.95,6,271,4,0,0,sales,low,left
1929,0.1,0.97,6,280,4,0,0,sales,low,left
1930,0.45,0.46,2,149,3,0,0,sales,low,left
1931,0.83,0.81,5,219,5,0,0,sales,low,left
1932,0.43,0.51,2,128,3,0,0,sales,low,left
1933,0.4,0.47,2,128,3,0,0,sales,medium,left
1934,0.43,0.46,2,157,3,0,0,sales,medium,left
1935,0.78,0.93,4,225,5,0,0,sales,medium,left
1936,0.39,0.45,2,140,3,0,0,sales,medium,left
1937,0.11,0.97,6,310,4,0,0,accounting,medium,left
1938,0.36,0.52,2,143,3,0,0,accounting,medium,left
1939,0.36,0.54,2,153,3,0,0,accounting,medium,left
1940,0.1,0.79,7,310,4,0,0,hr,medium,left
1941,0.4,0.47,2,136,3,0,0,hr,medium,left
1942,0.81,0.85,4,251,6,0,0,hr,medium,left
1943,0.4,0.47,2,144,3,0,0,hr,medium,left
1944,0.09,0.93,6,296,4,0,0,technical,medium,left
1945,0.76,0.89,5,238,5,0,0,technical,high,left
1946,0.73,0.93,5,162,4,0,0,technical,low,left
1947,0.38,0.49,2,137,3,0,0,technical,medium,left
1948,0.72,0.84,5,257,5,0,0,technical,medium,left
1949,0.4,0.56,2,148,3,0,0,technical,medium,left
1950,0.91,0.99,5,254,5,0,0,technical,medium,left
1951,0.85,0.85,4,247,6,0,0,technical,low,left
1952,0.9,0.7,5,206,4,0,0,technical,low,left
1953,0.46,0.55,2,145,3,0,0,technical,low,left
1954,0.43,0.57,2,159,3,1,0,technical,low,left
1955,0.89,0.88,5,228,5,1,0,support,low,left
1956,0.09,0.81,6,257,4,0,0,support,low,left
1957,0.4,0.48,2,155,3,0,0,support,low,left
1958,0.76,0.83,6,293,6,0,0,support,low,left
1959,0.4,0.57,2,151,3,0,0,support,low,left
1960,0.37,0.48,2,160,3,0,0,support,low,left
1961,0.37,0.53,2,143,3,0,0,support,low,left
1962,0.11,0.96,6,280,4,0,0,support,low,left
1963,0.37,0.52,2,158,3,0,0,support,low,left
1964,0.09,0.89,7,310,4,0,0,support,low,left
1965,0.88,0.86,5,258,5,0,0,support,low,left
1966,0.84,0.94,5,262,5,0,0,technical,low,left
1967,0.1,0.98,6,265,4,0,0,technical,low,left
1968,0.41,0.47,2,143,3,1,0,technical,low,left
1969,0.84,0.91,5,232,6,0,0,management,low,left
1970,0.41,0.55,2,161,3,0,0,IT,low,left
1971,0.53,0.76,5,132,6,0,0,IT,low,left
1972,0.42,0.47,2,139,3,1,0,IT,medium,left
1973,0.36,0.5,2,131,3,0,0,IT,medium,left
1974,0.38,0.52,2,161,3,0,0,IT,medium,left
1975,0.36,0.48,2,152,3,0,0,product_mng,medium,left
1976,0.46,0.54,2,138,3,0,0,product_mng,medium,left
1977,0.37,0.47,2,159,3,1,0,product_mng,medium,left
1978,0.42,0.49,2,153,3,0,0,product_mng,medium,left
1979,0.44,0.56,2,156,3,0,0,IT,medium,left
1980,0.92,0.82,5,265,5,0,0,RandD,medium,left
1981,0.1,0.79,6,301,5,0,0,RandD,medium,left
1982,0.76,1.0,4,220,6,0,0,RandD,medium,left
1983,0.11,0.79,6,247,4,0,0,RandD,medium,left
1984,0.43,0.48,2,136,3,0,0,RandD,high,left
1985,0.4,0.49,2,160,3,0,0,marketing,low,left
1986,0.11,0.84,7,310,4,0,0,sales,medium,left
1987,0.84,0.82,5,240,5,0,0,accounting,medium,left
1988,0.84,0.84,5,238,5,0,0,support,medium,left
1989,0.51,0.6,7,243,5,0,0,technical,medium,left
1990,0.66,0.91,5,248,4,0,0,management,low,left
1991,0.42,0.56,2,137,3,0,0,marketing,low,left
1992,0.38,0.49,2,155,3,0,0,marketing,low,left
1993,0.15,0.63,7,229,3,0,0,marketing,low,left
1994,0.38,0.53,2,140,3,0,0,sales,low,left
1995,0.43,0.54,2,156,3,0,0,sales,low,left
1996,0.37,0.57,2,147,3,0,0,sales,low,left
1997,0.11,0.92,7,293,4,0,0,sales,low,left
1998,0.41,0.53,2,157,3,0,0,sales,low,left
1999,0.84,0.96,4,247,5,0,0,sales,low,left
2000,0.4,0.51,2,148,3,0,0,sales,low,left
12001,0.38,0.53,2,157,3,0,0,sales,low,left
12002,0.8,0.86,5,262,6,0,0,sales,medium,left
12003,0.11,0.88,7,272,4,0,0,sales,medium,left
12004,0.72,0.87,5,223,5,0,0,sales,low,left
12005,0.37,0.52,2,159,3,0,0,sales,low,left
12006,0.41,0.5,2,153,3,0,0,sales,low,left
12007,0.1,0.77,6,247,4,0,0,sales,low,left
12008,0.92,0.85,5,259,5,0,0,sales,low,left
12009,0.89,1.0,5,224,5,0,0,sales,low,left
12010,0.42,0.53,2,142,3,0,0,sales,low,left
12011,0.45,0.54,2,135,3,0,0,sales,low,left
12012,0.11,0.81,6,305,4,0,0,sales,low,left
12013,0.84,0.92,4,234,5,0,0,sales,low,left
12014,0.41,0.55,2,148,3,0,0,sales,low,left
12015,0.36,0.56,2,137,3,0,0,sales,low,left
12016,0.38,0.54,2,143,3,0,0,sales,low,left
12017,0.45,0.47,2,160,3,0,0,sales,low,left
12018,0.78,0.99,4,255,6,0,0,sales,low,left
12019,0.45,0.51,2,160,3,1,1,sales,low,left
12020,0.76,0.89,5,262,5,0,0,sales,low,left
12021,0.11,0.83,6,282,4,0,0,sales,low,left
12022,0.38,0.55,2,147,3,0,0,sales,low,left
12023,0.09,0.95,6,304,4,0,0,sales,low,left
12024,0.46,0.57,2,139,3,0,0,sales,low,left
12025,0.4,0.53,2,158,3,0,0,sales,low,left
12026,0.89,0.92,5,242,5,0,0,sales,low,left
12027,0.82,0.87,4,239,5,0,0,sales,low,left
12028,0.4,0.49,2,135,3,0,0,sales,low,left
12029,0.41,0.46,2,128,3,0,0,accounting,low,left
12030,0.38,0.5,2,132,3,0,0,accounting,low,left
12031,0.09,0.62,6,294,4,0,0,accounting,low,left
12032,0.45,0.57,2,134,3,0,0,hr,low,left
12033,0.4,0.51,2,145,3,0,0,hr,low,left
12034,0.45,0.55,2,140,3,0,0,hr,low,left
12035,0.84,0.87,4,246,6,0,0,hr,low,left
12036,0.1,0.94,6,255,4,0,0,technical,low,left
12037,0.38,0.46,2,137,3,0,0,technical,low,left
12038,0.45,0.5,2,126,3,0,0,technical,low,left
12039,0.11,0.89,6,306,4,0,0,technical,low,left
12040,0.41,0.54,2,152,3,0,0,technical,low,left
12041,0.87,0.88,5,269,5,0,0,technical,low,left
12042,0.45,0.48,2,158,3,0,0,technical,low,left
12043,0.4,0.46,2,127,3,0,0,technical,low,left
12044,0.1,0.8,7,281,4,0,0,technical,low,left
12045,0.09,0.89,6,276,4,0,0,technical,low,left
12046,0.84,0.74,3,182,4,0,0,technical,low,left
12047,0.4,0.55,2,147,3,0,0,support,low,left
12048,0.57,0.7,3,273,6,0,0,support,low,left
12049,0.4,0.54,2,148,3,0,0,support,low,left
12050,0.43,0.47,2,147,3,0,0,support,low,left
12051,0.13,0.78,6,152,2,0,0,support,low,left
12052,0.44,0.55,2,135,3,0,0,support,low,left
12053,0.38,0.55,2,134,3,0,0,support,low,left
12054,0.39,0.54,2,132,3,0,0,support,low,left
12055,0.1,0.92,7,307,4,0,0,support,low,left
12056,0.37,0.46,2,140,3,0,0,support,low,left
12057,0.11,0.94,7,255,4,0,0,support,low,left
12058,0.1,0.81,6,309,4,0,0,technical,low,left
12059,0.38,0.54,2,128,3,0,0,technical,low,left
12060,0.85,1.0,4,225,5,0,0,technical,low,left
12061,0.85,0.91,5,226,5,0,0,management,medium,left
12062,0.11,0.93,7,308,4,0,0,IT,medium,left
12063,0.1,0.95,6,244,5,0,0,IT,medium,left
12064,0.36,0.56,2,132,3,0,0,IT,medium,left
12065,0.11,0.94,6,286,4,0,0,IT,medium,left
12066,0.81,0.7,6,161,4,0,0,IT,medium,left
12067,0.43,0.54,2,153,3,0,0,product_mng,medium,left
12068,0.9,0.98,4,264,6,0,0,product_mng,medium,left
12069,0.76,0.86,5,223,5,1,0,product_mng,medium,left
12070,0.43,0.5,2,135,3,0,0,product_mng,medium,left
12071,0.74,0.99,2,277,3,0,0,IT,medium,left
12072,0.09,0.77,5,275,4,0,0,product_mng,medium,left
12073,0.45,0.49,2,149,3,0,0,product_mng,high,left
12074,0.09,0.87,7,295,4,0,0,product_mng,low,left
12075,0.11,0.97,6,277,4,0,0,product_mng,medium,left
12076,0.11,0.79,7,306,4,0,0,product_mng,medium,left
12077,0.1,0.83,6,295,4,0,0,product_mng,medium,left
12078,0.4,0.54,2,137,3,0,0,marketing,medium,left
12079,0.43,0.56,2,157,3,0,0,sales,low,left
12080,0.39,0.56,2,142,3,0,0,accounting,low,left
12081,0.45,0.54,2,140,3,0,0,support,low,left
12082,0.38,0.49,2,151,3,0,0,technical,low,left
12083,0.79,0.59,4,139,3,0,1,management,low,left
12084,0.84,0.85,4,249,6,0,0,marketing,low,left
12085,0.11,0.77,6,291,4,0,0,marketing,low,left
12086,0.11,0.87,6,305,4,0,0,marketing,low,left
12087,0.17,0.84,5,232,3,0,0,sales,low,left
12088,0.44,0.45,2,132,3,0,0,sales,low,left
12089,0.37,0.57,2,130,3,0,0,sales,low,left
12090,0.1,0.79,6,291,4,0,0,sales,low,left
12091,0.4,0.5,2,130,3,0,0,sales,low,left
12092,0.89,1.0,5,246,5,0,0,sales,low,left
12093,0.42,0.48,2,143,3,0,0,sales,low,left
12094,0.46,0.55,2,129,3,0,0,sales,low,left
12095,0.09,0.83,6,255,4,0,0,sales,low,left
12096,0.37,0.51,2,155,3,0,0,sales,low,left
12097,0.1,0.77,6,265,4,0,0,sales,low,left
12098,0.1,0.84,6,279,4,0,0,sales,low,left
12099,0.11,0.97,6,284,4,0,0,sales,low,left
12100,0.9,1.0,5,221,6,0,0,sales,medium,left
12101,0.38,0.52,2,154,3,0,0,sales,medium,left
12102,0.36,0.52,2,147,3,0,0,sales,medium,left
12103,0.42,0.46,2,150,3,0,0,sales,medium,left
12104,0.09,0.94,7,267,4,0,0,sales,medium,left
12105,0.43,0.52,2,158,3,0,0,sales,medium,left
12106,0.24,0.46,7,224,5,0,0,accounting,medium,left
12107,0.91,1.0,4,257,5,0,0,accounting,medium,left
12108,0.44,0.5,2,148,3,0,0,accounting,medium,left
12109,0.71,0.87,3,177,4,0,0,hr,medium,left
12110,0.4,0.49,2,155,3,0,0,hr,medium,left
12111,0.43,0.47,2,144,3,0,0,hr,medium,left
12112,0.09,0.85,6,289,4,0,0,hr,high,left
12113,0.43,0.52,2,160,3,0,0,technical,low,left
12114,0.9,0.96,4,258,5,0,0,technical,medium,left
12115,0.84,1.0,5,234,5,0,0,technical,medium,left
12116,0.37,0.48,2,137,3,0,0,technical,medium,left
12117,0.86,0.68,5,263,2,0,0,technical,medium,left
12118,0.11,0.84,6,251,4,0,0,technical,low,left
12119,0.37,0.57,2,133,3,0,0,technical,low,left
12120,0.4,0.46,2,132,3,0,0,technical,low,left
12121,0.14,0.62,4,158,4,1,0,technical,low,left
12122,0.4,0.46,2,135,3,0,0,technical,low,left
12123,0.75,1.0,4,216,6,0,0,technical,low,left
12124,0.11,0.84,6,300,5,1,0,support,low,left
12125,0.46,0.49,2,138,3,0,0,support,low,left
12126,0.11,0.92,6,260,4,0,0,support,low,left
12127,0.38,0.49,2,132,3,0,0,support,low,left
12128,0.7,0.89,3,183,5,0,0,support,low,left
12129,0.09,0.82,6,250,4,0,0,support,low,left
12130,0.37,0.45,2,151,3,0,0,support,low,left
12131,0.1,0.83,6,292,4,0,0,support,low,left
12132,0.38,0.57,2,140,3,0,0,support,low,left
12133,0.9,1.0,5,221,5,0,0,support,low,left
12134,0.44,0.51,2,138,3,0,0,support,low,left
12135,0.36,0.5,2,132,3,0,0,technical,low,left
12136,0.31,0.84,7,133,5,0,0,technical,low,left
12137,0.1,0.84,6,283,4,1,0,technical,low,left
12138,0.42,0.48,2,129,3,0,0,management,low,left
12139,0.74,1.0,4,249,5,0,0,IT,low,left
12140,0.73,0.87,5,257,5,0,0,IT,low,left
12141,0.09,0.96,6,245,4,0,0,IT,low,left
12142,0.45,0.53,2,155,3,0,0,IT,low,left
12143,0.11,0.8,6,256,4,0,0,IT,low,left
12144,0.37,0.47,2,152,3,0,0,product_mng,low,left
12145,0.84,0.99,4,267,5,0,0,product_mng,low,left
12146,0.41,0.46,2,151,3,0,0,product_mng,low,left
12147,0.76,0.92,4,239,5,0,0,product_mng,low,left
12148,0.11,0.87,6,306,4,0,0,IT,low,left
12149,0.84,0.88,4,263,5,1,0,marketing,low,left
12150,0.39,0.5,2,147,3,0,0,marketing,low,left
12151,0.11,0.91,6,278,4,0,0,marketing,low,left
12152,0.45,0.56,2,154,3,0,0,marketing,low,left
12153,0.37,0.52,2,143,3,0,0,marketing,low,left
12154,0.4,0.52,2,155,3,0,0,marketing,low,left
12155,0.39,0.48,2,160,3,0,0,sales,low,left
12156,0.11,0.8,6,304,4,0,0,accounting,low,left
12157,0.83,1.0,5,240,5,0,0,support,low,left
12158,0.11,0.92,6,305,4,0,0,technical,low,left
12159,0.39,0.5,2,136,3,0,0,management,low,left
12160,0.45,0.45,2,132,3,0,0,marketing,low,left
12161,0.1,0.95,7,301,4,0,0,marketing,low,left
12162,0.9,0.98,5,243,6,0,0,marketing,low,left
12163,0.45,0.51,2,147,3,0,0,sales,low,left
12164,0.79,0.89,5,239,5,0,0,sales,low,left
12165,0.9,0.99,5,260,5,0,0,sales,low,left
12166,0.11,0.84,7,296,4,0,0,sales,low,left
12167,0.43,0.55,2,129,3,0,0,sales,low,left
12168,0.31,0.54,5,132,5,0,0,sales,low,left
12169,0.32,0.5,2,135,5,0,0,sales,low,left
12170,0.45,0.57,2,158,3,0,0,sales,low,left
12171,0.81,0.99,4,259,5,0,0,sales,low,left
12172,0.41,0.46,2,160,3,0,1,sales,low,left
12173,0.11,0.78,7,278,4,0,0,sales,low,left
12174,0.1,0.88,6,284,4,0,0,sales,low,left
12175,0.7,0.53,2,274,4,0,0,sales,low,left
12176,0.54,0.74,4,164,2,0,0,sales,low,left
12177,0.41,0.48,2,148,3,0,0,sales,low,left
12178,0.38,0.5,2,140,3,0,0,sales,medium,left
12179,0.37,0.51,2,127,3,0,0,sales,medium,left
12180,0.11,0.85,6,308,5,0,0,sales,medium,left
12181,0.4,0.47,2,146,3,0,0,sales,medium,left
12182,0.1,0.84,6,261,4,0,0,accounting,medium,left
12183,0.89,0.99,5,257,5,0,0,accounting,medium,left
12184,0.11,0.8,6,285,4,0,0,accounting,medium,left
12185,0.36,0.55,2,141,3,0,0,hr,medium,left
12186,0.4,0.46,2,127,3,0,0,hr,medium,left
12187,0.09,0.85,6,297,4,0,0,hr,medium,left
12188,0.4,0.46,2,143,3,0,0,hr,medium,left
12189,0.37,0.55,2,152,3,0,0,technical,medium,left
12190,0.44,0.51,2,156,3,0,0,technical,high,left
12191,0.09,0.8,7,283,5,0,0,technical,low,left
12192,0.92,0.87,4,226,6,1,0,technical,medium,left
12193,0.74,0.91,4,232,5,0,0,technical,medium,left
12194,0.09,0.82,6,249,4,0,0,technical,medium,left
12195,0.89,0.95,4,275,5,0,0,technical,medium,left
12196,0.09,0.8,6,304,4,0,0,technical,low,left
12197,0.27,0.54,7,278,3,0,0,technical,low,left
12198,0.1,0.91,6,287,4,0,0,technical,low,left
12199,0.1,0.89,7,285,4,0,0,technical,low,left
12200,0.77,0.94,5,226,6,0,0,support,low,left
12201,0.9,0.82,5,259,5,0,0,support,low,left
12202,0.39,0.5,2,135,3,0,0,support,low,left
12203,0.76,1.0,5,219,5,0,0,support,low,left
12204,0.1,0.93,6,256,4,0,0,support,low,left
12205,0.87,0.9,5,254,6,0,0,support,low,left
12206,0.38,0.5,2,153,3,0,0,support,low,left
12207,0.77,0.99,5,228,5,0,0,support,low,left
12208,0.78,0.87,4,228,5,0,0,support,low,left
12209,0.44,0.5,2,128,3,0,0,support,low,left
12210,0.38,0.52,2,153,3,0,0,support,low,left
12211,0.43,0.46,2,156,3,0,0,technical,low,left
12212,0.39,0.5,4,294,3,0,0,technical,low,left
12213,0.88,1.0,5,219,5,0,0,technical,low,left
12214,0.45,0.46,2,153,3,0,0,management,low,left
12215,0.4,0.53,2,151,3,0,0,IT,low,left
12216,0.36,0.51,2,155,3,0,0,IT,low,left
12217,0.36,0.48,2,158,3,0,0,IT,low,left
12218,0.9,0.98,5,245,5,0,0,IT,low,left
12219,0.43,0.53,2,131,3,0,0,IT,low,left
12220,0.89,0.87,5,225,5,0,0,product_mng,low,left
12221,0.1,0.84,6,286,4,0,0,product_mng,low,left
12222,0.37,0.5,2,135,3,0,0,product_mng,low,left
12223,0.37,0.51,2,153,3,0,0,product_mng,low,left
12224,0.87,0.9,5,252,5,0,0,IT,low,left
12225,0.4,0.56,2,149,3,0,0,accounting,low,left
12226,0.9,0.97,4,258,5,0,0,accounting,low,left
12227,0.37,0.46,2,158,3,0,0,hr,low,left
12228,0.44,0.54,2,149,3,0,0,hr,low,left
12229,0.85,0.95,5,236,5,0,0,hr,low,left
12230,0.78,0.98,5,239,6,0,0,marketing,low,left
12231,0.42,0.47,2,159,3,0,0,marketing,low,left
12232,0.92,0.99,5,255,6,0,0,sales,low,left
12233,0.11,0.83,6,244,4,0,0,accounting,low,left
12234,0.42,0.56,2,134,3,0,0,support,low,left
12235,0.48,0.57,4,270,4,0,0,technical,low,left
12236,0.83,0.85,4,255,5,0,0,management,low,left
12237,0.4,0.53,2,151,3,0,0,marketing,low,left
12238,0.43,0.45,2,135,3,0,0,marketing,low,left
12239,0.43,0.53,2,146,3,0,0,marketing,low,left
12240,0.1,0.97,7,254,4,0,0,sales,low,left
12241,0.1,0.87,7,289,4,0,0,sales,low,left
12242,0.37,0.46,2,156,3,0,0,sales,low,left
12243,0.38,0.53,2,156,3,0,0,sales,low,left
12244,0.4,0.5,2,128,3,0,0,sales,low,left
12245,0.89,0.86,5,275,5,0,0,sales,low,left
12246,0.45,0.46,2,155,3,0,0,sales,low,left
12247,0.37,0.48,2,159,3,0,0,sales,low,left
12248,0.46,0.49,2,148,3,0,0,sales,low,left
12249,0.87,0.91,4,228,5,0,0,sales,low,left
12250,0.11,0.84,6,298,4,0,0,sales,low,left
12251,0.79,0.87,5,261,5,0,0,sales,low,left
12252,0.79,0.92,5,254,6,0,0,sales,low,left
12253,0.19,0.59,7,192,3,0,0,sales,low,left
12254,0.87,0.98,4,248,5,0,0,sales,low,left
12255,0.6,0.92,2,258,5,0,0,sales,low,left
12256,0.44,0.45,2,156,3,0,0,sales,medium,left
12257,0.11,0.81,6,266,4,1,0,sales,medium,left
12258,0.42,0.54,2,156,3,0,0,sales,medium,left
12259,0.88,0.88,5,232,5,1,0,accounting,medium,left
12260,0.11,0.84,6,287,4,0,0,accounting,medium,left
12261,0.46,0.46,2,154,3,0,0,accounting,medium,left
12262,0.82,0.97,5,263,5,0,0,hr,medium,left
12263,0.44,0.56,2,131,3,0,0,hr,medium,left
12264,0.11,0.78,6,260,4,0,0,hr,medium,left
12265,0.42,0.5,2,139,3,0,0,hr,medium,left
12266,0.84,0.93,4,251,5,0,0,technical,medium,left
12267,0.11,0.95,6,286,4,0,0,technical,medium,left
12268,0.45,0.53,2,129,3,0,0,technical,high,left
12269,0.38,0.56,2,156,3,0,0,technical,low,left
12270,0.38,0.86,6,139,6,0,0,technical,medium,left
12271,0.44,0.51,2,127,3,0,0,technical,medium,left
12272,0.11,0.84,6,251,4,0,0,technical,medium,left
12273,0.81,0.93,5,270,5,0,0,technical,medium,left
12274,0.09,0.96,6,296,4,0,0,technical,low,left
12275,0.11,0.9,6,254,4,0,0,technical,low,left
12276,0.81,0.95,5,238,6,0,0,technical,low,left
12277,0.1,0.97,6,267,4,1,0,support,low,left
12278,0.74,0.89,5,229,6,0,0,support,low,left
12279,0.09,0.78,6,254,4,0,0,support,low,left
12280,0.82,0.81,4,233,4,1,0,support,low,left
12281,0.1,0.98,6,268,4,0,0,support,low,left
12282,0.27,0.56,3,301,3,0,0,support,low,left
12283,0.83,0.92,5,267,6,0,0,support,low,left
12284,0.1,0.93,6,289,4,1,0,support,low,left
12285,0.38,0.47,2,144,3,0,0,support,low,left
12286,0.4,0.56,2,148,3,0,0,support,low,left
12287,0.11,0.83,6,306,4,0,0,support,low,left
12288,0.11,0.79,6,292,4,0,1,technical,low,left
12289,0.82,0.91,5,232,5,0,0,technical,low,left
12290,0.36,0.48,2,137,3,0,0,technical,low,left
12291,0.4,0.46,2,128,3,0,0,management,low,left
12292,0.87,0.84,5,231,5,0,0,IT,low,left
12293,0.41,0.49,2,146,3,0,0,IT,low,left
12294,0.11,0.91,6,308,4,1,0,IT,low,left
12295,0.1,0.93,6,253,4,0,0,IT,medium,left
12296,0.38,0.51,2,146,3,0,0,IT,medium,left
12297,0.39,0.55,2,156,3,0,0,product_mng,medium,left
